Customer ID,Recency,Frequency,Monetary,Quantity,Avg_Price_Per_Unit,Age,Gender,Product_Category,Last_Purchase_Date,Cluster,Segment_Name
CUST859,137,1,1500,3,500.0,56,Female,Electronics,2023-08-18,3,High-Value Recent Customers
CUST860,358,1,200,4,50.0,63,Male,Clothing,2023-01-09,2,Low-Value Inactive Customers
CUST861,319,1,90,3,30.0,41,Female,Clothing,2023-02-17,2,Low-Value Inactive Customers
CUST862,216,1,1200,4,300.0,28,Male,Electronics,2023-05-31,0,High-Value Inactive Customers
CUST863,253,1,50,2,25.0,30,Female,Electronics,2023-04-24,2,Low-Value Inactive Customers
CUST864,159,1,500,1,500.0,51,Female,Electronics,2023-07-27,1,Low-Value Recent Customers
CUST865,12,1,300,1,300.0,42,Female,Clothing,2023-12-21,1,Low-Value Recent Customers
CUST866,242,1,50,1,50.0,24,Male,Electronics,2023-05-05,2,Low-Value Inactive Customers
CUST867,210,1,500,1,500.0,21,Male,Electronics,2023-06-06,2,Low-Value Inactive Customers
CUST868,27,1,300,1,300.0,25,Female,Electronics,2023-12-06,1,Low-Value Recent Customers
CUST869,69,1,1500,3,500.0,37,Male,Beauty,2023-10-25,3,High-Value Recent Customers
CUST870,178,1,120,4,30.0,46,Female,Electronics,2023-07-08,1,Low-Value Recent Customers
CUST871,124,1,60,2,30.0,62,Male,Beauty,2023-08-31,1,Low-Value Recent Customers
CUST872,83,1,75,3,25.0,63,Female,Beauty,2023-10-11,1,Low-Value Recent Customers
CUST873,95,1,100,4,25.0,27,Female,Electronics,2023-09-29,1,Low-Value Recent Customers
CUST874,190,1,30,1,30.0,60,Male,Beauty,2023-06-26,2,Low-Value Inactive Customers
CUST875,149,1,2000,4,500.0,51,Female,Electronics,2023-08-06,3,High-Value Recent Customers
CUST876,85,1,120,4,30.0,43,Male,Clothing,2023-10-09,1,Low-Value Recent Customers
CUST877,197,1,25,1,25.0,58,Female,Clothing,2023-06-19,2,Low-Value Inactive Customers
CUST878,186,1,30,1,30.0,20,Female,Clothing,2023-06-30,2,Low-Value Inactive Customers
CUST879,7,1,30,1,30.0,23,Male,Clothing,2023-12-26,1,Low-Value Recent Customers
CUST880,134,1,1000,2,500.0,22,Male,Beauty,2023-08-21,3,High-Value Recent Customers
CUST881,228,1,300,1,300.0,22,Male,Electronics,2023-05-19,2,Low-Value Inactive Customers
CUST882,210,1,50,2,25.0,64,Female,Electronics,2023-06-06,2,Low-Value Inactive Customers
CUST883,238,1,500,1,500.0,40,Male,Electronics,2023-05-09,2,Low-Value Inactive Customers
CUST884,248,1,60,2,30.0,26,Female,Clothing,2023-04-29,2,Low-Value Inactive Customers
CUST885,305,1,120,4,30.0,52,Female,Clothing,2023-03-03,2,Low-Value Inactive Customers
CUST886,268,1,900,3,300.0,37,Male,Electronics,2023-04-09,0,High-Value Inactive Customers
CUST887,205,1,100,4,25.0,59,Male,Clothing,2023-06-11,2,Low-Value Inactive Customers
CUST888,305,1,100,4,25.0,52,Female,Electronics,2023-03-03,2,Low-Value Inactive Customers
CUST889,92,1,50,1,50.0,35,Female,Electronics,2023-10-02,1,Low-Value Recent Customers
CUST890,13,1,50,2,25.0,34,Male,Electronics,2023-12-20,1,Low-Value Recent Customers
CUST891,272,1,900,3,300.0,41,Male,Electronics,2023-04-05,0,High-Value Inactive Customers
CUST892,268,1,50,1,50.0,20,Male,Electronics,2023-04-09,2,Low-Value Inactive Customers
CUST893,256,1,50,1,50.0,49,Male,Electronics,2023-04-21,2,Low-Value Inactive Customers
CUST894,119,1,30,1,30.0,52,Male,Electronics,2023-09-05,1,Low-Value Recent Customers
CUST895,225,1,120,4,30.0,55,Female,Clothing,2023-05-22,2,Low-Value Inactive Customers
CUST896,65,1,50,2,25.0,30,Female,Electronics,2023-10-29,1,Low-Value Recent Customers
CUST897,98,1,100,2,50.0,64,Female,Electronics,2023-09-26,1,Low-Value Recent Customers
CUST898,61,1,90,3,30.0,42,Female,Clothing,2023-11-02,1,Low-Value Recent Customers
CUST899,222,1,600,2,300.0,26,Male,Clothing,2023-05-25,2,Low-Value Inactive Customers
CUST900,315,1,60,2,30.0,21,Male,Clothing,2023-02-21,2,Low-Value Inactive Customers
CUST901,267,1,30,1,30.0,31,Male,Electronics,2023-04-10,2,Low-Value Inactive Customers
CUST902,215,1,50,1,50.0,54,Female,Beauty,2023-06-01,2,Low-Value Inactive Customers
CUST903,250,1,200,4,50.0,51,Female,Beauty,2023-04-27,2,Low-Value Inactive Customers
CUST904,182,1,500,1,500.0,28,Male,Clothing,2023-07-04,1,Low-Value Recent Customers
CUST905,275,1,300,1,300.0,58,Male,Beauty,2023-04-02,2,Low-Value Inactive Customers
CUST906,212,1,50,1,50.0,20,Female,Clothing,2023-06-04,2,Low-Value Inactive Customers
CUST907,359,1,25,1,25.0,45,Female,Electronics,2023-01-08,2,Low-Value Inactive Customers
CUST908,4,1,1200,4,300.0,46,Male,Beauty,2023-12-29,3,High-Value Recent Customers
CUST909,93,1,300,1,300.0,26,Male,Electronics,2023-10-01,1,Low-Value Recent Customers
CUST910,302,1,150,3,50.0,20,Female,Beauty,2023-03-06,2,Low-Value Inactive Customers
CUST911,226,1,900,3,300.0,42,Male,Electronics,2023-05-21,0,High-Value Inactive Customers
CUST912,343,1,150,3,50.0,51,Male,Beauty,2023-01-24,2,Low-Value Inactive Customers
CUST913,339,1,90,3,30.0,29,Male,Electronics,2023-01-28,2,Low-Value Inactive Customers
CUST914,83,1,500,1,500.0,59,Female,Electronics,2023-10-11,1,Low-Value Recent Customers
CUST915,217,1,90,3,30.0,26,Female,Beauty,2023-05-30,2,Low-Value Inactive Customers
CUST916,9,1,50,1,50.0,32,Female,Electronics,2023-12-24,1,Low-Value Recent Customers
CUST917,302,1,200,4,50.0,57,Female,Electronics,2023-03-06,2,Low-Value Inactive Customers
CUST918,40,1,90,3,30.0,42,Female,Electronics,2023-11-23,1,Low-Value Recent Customers
CUST919,115,1,50,2,25.0,22,Female,Beauty,2023-09-09,1,Low-Value Recent Customers
CUST920,314,1,75,3,25.0,28,Female,Beauty,2023-02-22,2,Low-Value Inactive Customers
CUST921,360,1,75,3,25.0,51,Male,Electronics,2023-01-07,2,Low-Value Inactive Customers
CUST922,73,1,50,1,50.0,41,Male,Electronics,2023-10-21,1,Low-Value Recent Customers
CUST923,221,1,900,3,300.0,32,Male,Beauty,2023-05-26,0,High-Value Inactive Customers
CUST924,126,1,100,2,50.0,55,Male,Beauty,2023-08-29,1,Low-Value Recent Customers
CUST925,121,1,300,1,300.0,25,Male,Electronics,2023-09-03,1,Low-Value Recent Customers
CUST926,141,1,30,1,30.0,22,Male,Electronics,2023-08-14,1,Low-Value Recent Customers
CUST927,192,1,2000,4,500.0,43,Male,Electronics,2023-06-24,0,High-Value Inactive Customers
CUST928,272,1,1200,4,300.0,35,Female,Clothing,2023-04-05,0,High-Value Inactive Customers
CUST929,340,1,75,3,25.0,23,Female,Beauty,2023-01-27,2,Low-Value Inactive Customers
CUST930,237,1,200,4,50.0,54,Male,Clothing,2023-05-10,2,Low-Value Inactive Customers
CUST931,122,1,120,4,30.0,30,Male,Beauty,2023-09-02,1,Low-Value Recent Customers
CUST932,308,1,100,4,25.0,45,Female,Beauty,2023-02-28,2,Low-Value Inactive Customers
CUST933,333,1,30,1,30.0,22,Male,Beauty,2023-02-03,2,Low-Value Inactive Customers
CUST934,161,1,500,1,500.0,30,Male,Beauty,2023-07-25,1,Low-Value Recent Customers
CUST935,115,1,50,1,50.0,34,Female,Beauty,2023-09-09,1,Low-Value Recent Customers
CUST936,329,1,200,4,50.0,57,Male,Beauty,2023-02-07,2,Low-Value Inactive Customers
CUST937,71,1,500,1,500.0,62,Female,Beauty,2023-10-23,1,Low-Value Recent Customers
CUST938,44,1,200,4,50.0,49,Male,Clothing,2023-11-19,1,Low-Value Recent Customers
CUST939,15,1,300,1,300.0,46,Female,Electronics,2023-12-18,1,Low-Value Recent Customers
CUST940,339,1,30,1,30.0,20,Female,Electronics,2023-01-28,2,Low-Value Inactive Customers
CUST941,289,1,50,2,25.0,57,Female,Clothing,2023-03-19,2,Low-Value Inactive Customers
CUST942,290,1,1500,3,500.0,51,Male,Clothing,2023-03-18,0,High-Value Inactive Customers
CUST943,78,1,1200,4,300.0,57,Female,Clothing,2023-10-16,3,High-Value Recent Customers
CUST944,211,1,50,2,25.0,44,Male,Clothing,2023-06-05,2,Low-Value Inactive Customers
CUST945,323,1,25,1,25.0,30,Male,Beauty,2023-02-13,2,Low-Value Inactive Customers
CUST946,239,1,2000,4,500.0,62,Male,Electronics,2023-05-08,0,High-Value Inactive Customers
CUST947,306,1,300,1,300.0,50,Male,Beauty,2023-03-02,2,Low-Value Inactive Customers
CUST948,81,1,75,3,25.0,23,Female,Electronics,2023-10-13,1,Low-Value Recent Customers
CUST949,153,1,50,2,25.0,41,Female,Electronics,2023-08-02,1,Low-Value Recent Customers
CUST950,56,1,900,3,300.0,36,Male,Clothing,2023-11-07,3,High-Value Recent Customers
CUST951,61,1,100,2,50.0,33,Male,Beauty,2023-11-02,1,Low-Value Recent Customers
CUST952,50,1,25,1,25.0,57,Female,Clothing,2023-11-13,1,Low-Value Recent Customers
CUST953,251,1,90,3,30.0,45,Male,Beauty,2023-04-26,2,Low-Value Inactive Customers
CUST954,99,1,900,3,300.0,50,Female,Electronics,2023-09-25,3,High-Value Recent Customers
CUST955,172,1,25,1,25.0,58,Male,Clothing,2023-07-14,1,Low-Value Recent Customers
CUST956,136,1,1500,3,500.0,30,Male,Clothing,2023-08-19,3,High-Value Recent Customers
CUST957,140,1,120,4,30.0,60,Female,Electronics,2023-08-15,1,Low-Value Recent Customers
CUST958,214,1,50,2,25.0,62,Male,Electronics,2023-06-02,2,Low-Value Inactive Customers
CUST959,65,1,60,2,30.0,42,Female,Electronics,2023-10-29,1,Low-Value Recent Customers
CUST960,147,1,60,2,30.0,59,Male,Clothing,2023-08-08,1,Low-Value Recent Customers
CUST961,210,1,200,4,50.0,53,Male,Beauty,2023-06-06,2,Low-Value Inactive Customers
CUST962,75,1,60,2,30.0,44,Male,Clothing,2023-10-19,1,Low-Value Recent Customers
CUST963,49,1,50,1,50.0,55,Female,Beauty,2023-11-14,1,Low-Value Recent Customers
CUST964,336,1,900,3,300.0,24,Male,Clothing,2023-01-31,0,High-Value Inactive Customers
CUST965,54,1,200,4,50.0,22,Male,Clothing,2023-11-09,1,Low-Value Recent Customers
CUST966,316,1,1000,2,500.0,60,Male,Electronics,2023-02-20,0,High-Value Inactive Customers
CUST967,260,1,25,1,25.0,62,Male,Beauty,2023-04-17,2,Low-Value Inactive Customers
CUST968,46,1,900,3,300.0,48,Female,Clothing,2023-11-17,3,High-Value Recent Customers
CUST969,258,1,900,3,300.0,40,Female,Clothing,2023-04-19,0,High-Value Inactive Customers
CUST970,231,1,2000,4,500.0,59,Male,Electronics,2023-05-16,0,High-Value Inactive Customers
CUST971,28,1,200,4,50.0,27,Female,Electronics,2023-12-05,1,Low-Value Recent Customers
CUST972,325,1,100,4,25.0,49,Male,Beauty,2023-02-11,2,Low-Value Inactive Customers
CUST973,286,1,50,1,50.0,60,Male,Clothing,2023-03-22,2,Low-Value Inactive Customers
CUST974,244,1,30,1,30.0,47,Male,Beauty,2023-05-03,2,Low-Value Inactive Customers
CUST975,278,1,200,4,50.0,56,Female,Clothing,2023-03-30,2,Low-Value Inactive Customers
CUST976,84,1,600,2,300.0,48,Female,Beauty,2023-10-10,1,Low-Value Recent Customers
CUST977,328,1,75,3,25.0,35,Female,Electronics,2023-02-08,2,Low-Value Inactive Customers
CUST978,286,1,150,3,50.0,53,Female,Clothing,2023-03-22,2,Low-Value Inactive Customers
CUST979,365,1,25,1,25.0,19,Female,Beauty,2023-01-02,2,Low-Value Inactive Customers
CUST980,157,1,75,3,25.0,31,Female,Electronics,2023-07-29,1,Low-Value Recent Customers
CUST981,136,1,60,2,30.0,30,Female,Electronics,2023-08-19,1,Low-Value Recent Customers
CUST982,14,1,90,3,30.0,46,Female,Beauty,2023-12-19,1,Low-Value Recent Customers
CUST983,62,1,300,1,300.0,29,Female,Clothing,2023-11-01,1,Low-Value Recent Customers
CUST984,126,1,500,1,500.0,56,Male,Clothing,2023-08-29,1,Low-Value Recent Customers
CUST985,217,1,50,2,25.0,19,Female,Electronics,2023-05-30,2,Low-Value Inactive Customers
CUST986,350,1,1000,2,500.0,49,Female,Clothing,2023-01-17,0,High-Value Inactive Customers
CUST987,248,1,900,3,300.0,30,Female,Clothing,2023-04-29,0,High-Value Inactive Customers
CUST988,219,1,75,3,25.0,63,Female,Clothing,2023-05-28,2,Low-Value Inactive Customers
CUST989,5,1,25,1,25.0,44,Female,Electronics,2023-12-28,1,Low-Value Recent Customers
CUST990,222,1,1000,2,500.0,58,Female,Beauty,2023-05-25,0,High-Value Inactive Customers
CUST991,7,1,100,2,50.0,34,Female,Clothing,2023-12-26,1,Low-Value Recent Customers
CUST992,134,1,60,2,30.0,57,Female,Electronics,2023-08-21,1,Low-Value Recent Customers
CUST993,330,1,150,3,50.0,48,Female,Electronics,2023-02-06,2,Low-Value Inactive Customers
CUST994,15,1,1000,2,500.0,51,Female,Beauty,2023-12-18,3,High-Value Recent Customers
CUST995,247,1,30,1,30.0,41,Female,Clothing,2023-04-30,2,Low-Value Inactive Customers
CUST996,231,1,50,1,50.0,62,Male,Clothing,2023-05-16,2,Low-Value Inactive Customers
CUST997,46,1,90,3,30.0,52,Male,Beauty,2023-11-17,1,Low-Value Recent Customers
CUST998,65,1,100,4,25.0,23,Female,Beauty,2023-10-29,1,Low-Value Recent Customers
CUST999,28,1,150,3,50.0,36,Female,Electronics,2023-12-05,1,Low-Value Recent Customers
